t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay
122887,29.9957,14150,5450,14150,5450,225.59,0,0.97127,33.3381,3.12,3.11253,0.833453,0.830291
122920,29.9953,14150,5450,14150,5450,225.507,1,0.804735,33.3386,3.38,3.32923,0.833465,0.830288
122954,29.9986,14150,5450,14150,5450,225.423,1,0.638107,33.3349,3.64,3.54591,0.833372,0.830305
122987,29.9983,14150,5450,14150,5450,225.34,1,0.471487,33.3352,3.9,3.76259,0.83338,0.830304
123020,29.9861,14150,5450,14150,5450,225.257,1,0.305207,33.3488,4.16,3.97935,0.83372,0.830241
123054,29.998,14150,5450,14150,5450,225.173,1,0.138598,33.3356,4.42,4.19604,0.83339,0.830302
123087,29.9958,14150,5450,14150,5450,225.09,0,0.972048,33.338,4.42,4.41273,0.83345,0.830291
123120,29.9979,14150,5450,14150,5450,225.007,1,0.80544,33.3357,4.68,4.62941,0.833393,0.830302
123154,29.9992,14150,5450,14150,5450,224.924,1,0.638795,33.3342,4.94,4.84609,0.833355,0.830309
123187,29.9977,14150,5450,14150,5450,224.841,1,0.472192,33.3359,5.2,5.06277,0.833398,0.830301
123220,29.9991,14150,5450,14150,5450,224.758,1,0.30555,33.3343,5.46,5.27944,0.833358,0.830308
123254,30.0001,14150,5450,14150,5450,224.675,1,0.13888,33.3332,5.72,5.49611,0.83333,0.830313
123287,29.9957,14150,5450,14150,5450,224.592,0,0.972332,33.3381,5.72,5.71281,0.833453,0.830291
123320,29.9963,14150,5450,14150,5450,224.509,1,0.80577,33.3375,5.98,5.9295,0.833438,0.830293
123354,29.999,14150,5450,14150,5450,224.427,1,0.639132,33.3345,6.24,6.14618,0.833363,0.830307
123387,29.9991,14150,5450,14150,5450,224.344,1,0.47249,33.3343,6.5,6.36285,0.833358,0.830308
123420,29.9984,14150,5450,14150,5450,224.262,1,0.305867,33.3351,6.76,6.57953,0.833377,0.830305
123454,29.999,14150,5450,14150,5450,224.179,1,0.13923,33.3345,0.0200024,0.0200024,0.833363,0.830307
123487,29.9973,14150,5450,14150,5450,224.097,0,0.972637,33.3363,0.0200024,0.0200024,0.833408,0.830299
123520,29.9976,14150,5450,14150,5450,224.014,1,0.806037,33.336,0.280002,0.229572,0.8334,0.8303
123554,29.9993,14150,5450,14150,5450,223.932,1,0.63939,33.3341,0.540002,0.446244,0.833353,0.830309
123587,29.9984,14150,5450,14150,5450,223.85,1,0.472768,33.3351,0.800002,0.662922,0.833377,0.830305
123620,29.9979,14150,5450,14150,5450,223.767,1,0.30616,33.3357,1.06,0.879604,0.833393,0.830302
123654,29.9959,14150,5450,14150,5450,223.685,1,0.139608,33.3379,1.32,1.0963,0.833448,0.830292
123687,29.9963,14150,5450,14150,5450,223.603,0,0.973042,33.3374,1.32,1.31299,0.833435,0.830294
123720,29.998,14150,5450,14150,5450,223.521,1,0.806432,33.3356,1.58,1.52967,0.83339,0.830302
123754,29.9976,14150,5450,14150,5450,223.439,1,0.639832,33.336,1.84,1.74636,0.8334,0.8303
123767,74.9839,14150,5450,14150,5450,223.406,0,0.973238,13.3362,1.84,1.83304,0.333405,0.928303
123778,92.2782,14150,5450,14150,5450,223.38,1,0.244157,10.8368,2.1,1.90348,0.27092,0.941337
123791,78.1922,14150,5450,14150,5450,223.348,0,0.563883,12.789,2.1,1.98661,0.319725,0.931141
123803,82.7753,14150,5450,14150,5450,223.319,0,0.865905,12.0809,2.1,2.06514,0.302022,0.934826
123815,80.5854,14150,5450,14150,5450,223.288,1,0.176135,12.4092,2.36,2.1458,0.31023,0.933116
123826,92.1752,14150,5450,14150,5450,223.261,0,0.447358,10.8489,2.36,2.21632,0.271223,0.941274
123836,96.1834,14150,5450,14150,5450,223.236,0,0.707277,10.3968,2.36,2.28389,0.25992,0.94365
123845,109.151,14150,5450,14150,5450,223.213,0,0.936318,9.1616,2.36,2.34344,0.22904,0.950175
123854,113.03,14150,5450,14150,5450,223.192,1,0.157497,8.8472,2.62,2.40095,0.22118,0.951843
123866,85.5227,14150,5450,14150,5450,223.163,0,0.449818,11.6928,2.62,2.47695,0.29232,0.936853
123878,81.5042,14150,5450,14150,5450,223.133,0,0.75655,12.2693,2.62,2.55671,0.306733,0.933844
123888,100.901,14150,5450,14150,5450,223.109,1,0.0043175,9.9107,2.88,2.62112,0.247767,0.946213
123901,81.0038,14150,5450,14150,5450,223.078,0,0.312945,12.3451,2.88,2.70137,0.308627,0.93345
123910,110.463,14150,5450,14150,5450,223.056,0,0.539265,9.0528,2.88,2.76021,0.22632,0.950752
123921,88.2987,14150,5450,14150,5450,223.028,0,0.822395,11.3252,2.88,2.83382,0.28313,0.938776
123930,109.281,14150,5450,14150,5450,223.006,1,0.0511625,9.1507,3.14,2.8933,0.228767,0.950233
123940,101.651,14150,5450,14150,5450,222.982,0,0.297103,9.8376,3.14,2.95725,0.24594,0.946599
123949,111.237,14150,5450,14150,5450,222.96,0,0.521847,8.9898,3.14,3.01568,0.224745,0.951086
123958,113.141,14150,5450,14150,5450,222.938,0,0.74281,8.8385,3.14,3.07313,0.220962,0.951889
123967,108.817,14150,5450,14150,5450,222.916,0,0.972552,9.1897,3.14,3.13287,0.229742,0.950026
123977,98.6563,14150,5450,14150,5450,222.891,1,0.225957,10.1362,3.4,3.19875,0.253405,0.945023
123989,87.581,14150,5450,14150,5450,222.863,0,0.511407,11.418,3.4,3.27297,0.28545,0.93829
123998,103.943,14150,5450,14150,5450,222.84,0,0.751925,9.6207,3.4,3.3355,0.240517,0.947745
124007,106.946,14150,5450,14150,5450,222.817,0,0.985687,9.3505,3.4,3.39628,0.233763,0.949175
124019,87.209,14150,5450,14150,5450,222.789,1,0.272355,11.4667,3.66,3.47081,0.286667,0.938035
124029,98.1402,14150,5450,14150,5450,222.764,0,0.527093,10.1895,3.66,3.53705,0.254737,0.944742
124039,104.809,14150,5450,14150,5450,222.74,0,0.765622,9.5412,3.66,3.59906,0.23853,0.948165
124048,108.819,14150,5450,14150,5450,222.718,0,0.995363,9.1896,3.66,3.6588,0.22974,0.950027
124057,111.737,14150,5450,14150,5450,222.696,1,0.219103,8.9496,3.92,3.71697,0.22374,0.9513
124069,82.7986,14150,5450,14150,5450,222.667,0,0.52104,12.0775,3.92,3.79547,0.301937,0.934844
124078,111.479,14150,5450,14150,5450,222.645,0,0.745297,8.9703,3.92,3.85378,0.224257,0.95119
124087,110.836,14150,5450,14150,5450,222.623,0,0.970855,9.0223,3.92,3.91242,0.225558,0.950914
124096,111.542,14150,5450,14150,5450,222.601,1,0.194985,8.9652,4.18,3.9707,0.22413,0.951217
124105,104.426,14150,5450,14150,5450,222.578,0,0.43439,9.5762,4.18,4.03294,0.239405,0.94798
124114,111.11,14150,5450,14150,5450,222.556,0,0.659392,9.0001,4.18,4.09144,0.225002,0.951032
124123,114.082,14150,5450,14150,5450,222.534,0,0.878533,8.7656,4.18,4.14842,0.21914,0.952277
124132,112.208,14150,5450,14150,5450,222.512,1,0.101333,8.912,4.44,4.20635,0.2228,0.951499
124142,102.601,14150,5450,14150,5450,222.489,0,0.344995,9.7465,4.44,4.2697,0.243663,0.94708
124151,112.197,14150,5450,14150,5450,222.467,0,0.567818,8.9129,4.44,4.32763,0.222823,0.951494
124160,111.014,14150,5450,14150,5450,222.445,0,0.793015,9.0079,4.44,4.38619,0.225197,0.95099
124169,111.953,14150,5450,14150,5450,222.423,1,0.0163225,8.9323,4.7,4.44425,0.223308,0.951392
124178,104.027,14150,5450,14150,5450,222.4,0,0.256645,9.6129,4.7,4.50673,0.240323,0.947786
124188,108.72,14150,5450,14150,5450,222.377,0,0.486593,9.1979,4.7,4.56652,0.229948,0.949983
124196,112.336,14150,5450,14150,5450,222.356,0,0.70914,8.9019,4.7,4.62438,0.222548,0.951553
124206,108.674,14150,5450,14150,5450,222.333,0,0.939185,9.2018,4.7,4.68419,0.230045,0.949962
124214,113.314,14150,5450,14150,5450,222.312,1,0.15981,8.825,4.96,4.74155,0.220625,0.951961
124224,103.281,14150,5450,14150,5450,222.288,0,0.401868,9.6823,4.96,4.80449,0.242058,0.947419
124233,109.667,14150,5450,14150,5450,222.266,0,0.62983,9.1185,4.96,4.86376,0.227962,0.950404
124242,113.049,14150,5450,14150,5450,222.245,0,0.850972,8.8457,4.96,4.92126,0.221143,0.951851
124251,108.281,14150,5450,14150,5450,222.222,1,0.0818525,9.2352,5.22,4.98128,0.23088,0.949785
124261,101.722,14150,5450,14150,5450,222.198,0,0.32762,9.8307,5.22,5.04518,0.245768,0.946635
124271,100.104,14150,5450,14150,5450,222.174,0,0.57736,9.9896,5.22,5.11012,0.24974,0.945796
124280,109.899,14150,5450,14150,5450,222.152,0,0.804842,9.0993,5.22,5.16926,0.227482,0.950506
124289,111.293,14150,5450,14150,5450,222.13,1,0.029475,8.9853,5.48,5.22767,0.224633,0.95111
124300,92.626,14150,5450,14150,5450,222.104,0,0.299378,10.7961,5.48,5.29784,0.269902,0.941551
124309,113.049,14150,5450,14150,5450,222.082,0,0.52052,8.8457,5.48,5.35534,0.221143,0.951851
124318,111.877,14150,5450,14150,5450,222.061,0,0.74398,8.9384,5.48,5.41344,0.22346,0.951359
124327,113.145,14150,5450,14150,5450,222.039,0,0.964935,8.8382,5.48,5.47089,0.220955,0.951891
124336,111.868,14150,5450,14150,5450,222.017,1,0.188413,8.9391,5.74,5.52899,0.223477,0.951355
124345,102.342,14150,5450,14150,5450,221.994,0,0.432692,9.7712,5.74,5.5925,0.24428,0.946949
124355,104.803,14150,5450,14150,5450,221.971,0,0.671235,9.5417,5.74,5.65452,0.238542,0.948163
124364,107.548,14150,5450,14150,5450,221.948,0,0.90369,9.2982,5.74,5.71496,0.232455,0.949452
124373,112.312,14150,5450,14150,5450,221.926,1,0.126285,8.9038,6,5.77284,0.222595,0.951543
124383,102.292,14150,5450,14150,5450,221.903,0,0.370683,9.7759,6,5.83638,0.244398,0.946925
124392,112.124,14150,5450,14150,5450,221.881,0,0.59365,8.9187,6,5.89435,0.222968,0.951464
124401,111.812,14150,5450,14150,5450,221.859,0,0.81724,8.9436,6,5.95249,0.22359,0.951332
124410,109.519,14150,5450,14150,5450,221.837,1,0.04551,9.1308,6.26,6.01184,0.22827,0.950339
124420,95.6352,14150,5450,14150,5450,221.812,0,0.30692,10.4564,6.26,6.0798,0.26141,0.943337
124429,109.967,14150,5450,14150,5450,221.79,0,0.53426,9.0936,6.26,6.13891,0.22734,0.950536
124439,101.157,14150,5450,14150,5450,221.766,0,0.7814,9.8856,6.26,6.20317,0.24714,0.946345
124448,109.695,14150,5450,14150,5450,221.744,1,0.009305,9.1162,6.52,6.26242,0.227905,0.950416
124458,102.989,14150,5450,14150,5450,221.72,0,0.25205,9.7098,6.52,6.32554,0.242745,0.947274
124467,111.888,14150,5450,14150,5450,221.699,0,0.475488,8.9375,6.52,6.38363,0.223438,0.951364
124476,112.14,14150,5450,14150,5450,221.677,0,0.698422,8.9174,6.52,6.44159,0.222935,0.951471
124485,111.803,14150,5450,14150,5450,221.656,0,0.92203,8.9443,6.52,6.49973,0.223607,0.951328
124494,112.334,14150,5450,14150,5450,221.634,1,0.14458,8.902,6.78,6.5576,0.22255,0.951552
124504,102.327,14150,5450,14150,5450,221.61,0,0.388895,9.7726,6.78,6.62112,0.244315,0.946942
124512,113.85,14150,5450,14150,5450,221.589,0,0.608482,8.7835,6.78,6.67821,0.219588,0.952182
124522,108.723,14150,5450,14150,5450,221.567,0,0.838425,9.1977,6.78,6.738,0.229943,0.949984
124530,112.174,14150,5450,14150,5450,221.545,1,0.0612925,8.9147,0.0400047,0.0400047,0.222868,0.951485
124540,104.318,14150,5450,14150,5450,221.522,0,0.300945,9.5861,0.0400047,0.0400047,0.239652,0.947928
124549,107.319,14150,5450,14150,5450,221.5,0,0.533895,9.318,0.0400047,0.0400047,0.23295,0.949347
124559,103.369,14150,5450,14150,5450,221.476,0,0.775747,9.6741,0.0400047,0.0400047,0.241853,0.947463
124568,108.561,14150,5450,14150,5450,221.454,1,0.0060325,9.2114,0.300005,0.0415732,0.230285,0.949911
124578,104.428,14150,5450,14150,5450,221.431,0,0.245432,9.576,0.300005,0.103817,0.2394,0.947981
124587,108.423,14150,5450,14150,5450,221.409,0,0.47601,9.2231,0.300005,0.163767,0.230577,0.949849
124596,112.667,14150,5450,14150,5450,221.387,0,0.697903,8.8757,0.300005,0.221459,0.221893,0.951692
124606,102.187,14150,5450,14150,5450,221.364,0,0.942553,9.786,0.300005,0.285068,0.24465,0.946871
124616,100.864,14150,5450,14150,5450,221.34,1,0.19041,9.9143,0.560005,0.349511,0.247857,0.946194
124631,63.2255,14150,5450,14150,5450,221.302,0,0.58582,15.8164,0.560005,0.452318,0.39541,0.915547
124643,90.4568,14150,5450,14150,5450,221.275,0,0.862195,11.055,0.560005,0.524175,0.276375,0.940192
124652,108.666,14150,5438,14150,5448.89,221.383,1,0.0922575,9.2025,0.33,0.33,0.230062,0.949959
124662,99.966,14150,5438,14150,5445.89,221.359,0,0.342342,10.0034,0.33,0.33,0.250085,0.945724
124671,110.21,14150,5438,14150,5443.17,221.337,0,0.569183,9.0736,0.33,0.33,0.22684,0.950642
124680,109.602,14150,5438,14150,5440.43,221.315,0,0.79728,9.1239,0.33,0.33,0.228097,0.950375
124689,109.889,14150,5426,14150,5437.7,221.424,1,0.0247825,9.1001,0.66,0.338178,0.227502,0.950501
124699,96.0689,14150,5426,14150,5434.58,221.399,0,0.285013,10.4092,0.66,0.424054,0.26023,0.943585
124708,110.536,14150,5426,14150,5431.87,221.377,0,0.511182,9.0468,0.66,0.49869,0.22617,0.950784
124718,110.538,14150,5426,14150,5429.15,221.356,0,0.73735,9.0467,0.66,0.573326,0.226168,0.950785
124727,109.238,14150,5426,14150,5426.41,221.333,0,0.966208,9.1543,0.66,0.648849,0.228858,0.950214
124736,111.752,14150,5414,14150,5423.72,221.443,1,0.189918,8.9484,0.99,0.722673,0.22371,0.951306
124746,99.557,14150,5414,14150,5420.71,221.418,0,0.44103,10.0445,0.99,0.80554,0.251112,0.945507
124755,110.486,14150,5414,14150,5417.99,221.397,0,0.667302,9.0509,0.99,0.88021,0.226272,0.950762
124764,110.019,14150,5414,14150,5415.27,221.375,0,0.894535,9.0893,0.99,0.955197,0.227233,0.950559
124773,105.39,14150,5402,14150,5412.42,221.482,1,0.13175,9.4886,1.32,1.03348,0.237215,0.948444
124785,88.6902,14150,5402,14150,5409.04,221.455,0,0.41363,11.2752,1.32,1.1265,0.28188,0.939038
124794,109.688,14150,5402,14150,5406.3,221.433,0,0.64155,9.1168,1.32,1.20171,0.22792,0.950413
124804,97.9451,14150,5402,14150,5403.24,221.409,0,0.896795,10.2098,1.32,1.28594,0.255245,0.944635
124813,106.475,14150,5390,14150,5400.42,221.516,1,0.131592,9.3919,1.65,1.36343,0.234797,0.948955
124823,101.978,14150,5390,14150,5397.48,221.493,0,0.376743,9.806,1.65,1.44433,0.24515,0.946766
124832,106.843,14150,5390,14150,5394.67,221.47,0,0.61073,9.3595,1.65,1.52154,0.233987,0.949127
124841,114.456,14150,5390,14150,5392.05,221.449,0,0.829155,8.737,1.65,1.59362,0.218425,0.952429
124850,108.374,14150,5378,14150,5389.28,221.558,1,0.0598375,9.2273,1.98,1.66975,0.230683,0.949827
124860,104.974,14150,5378,14150,5386.42,221.535,0,0.297992,9.5262,1.98,1.74834,0.238155,0.948245
124869,110.328,14150,5378,14150,5383.71,221.513,0,0.52459,9.0639,1.98,1.82311,0.226598,0.950693
124878,113.635,14150,5378,14150,5381.06,221.492,0,0.744592,8.8001,1.98,1.89572,0.220003,0.952093
124890,85.5425,14150,5366,14150,5377.56,221.594,1,0.036845,11.6901,2.31,1.99216,0.292253,0.936867
124902,78.341,14150,5366,14150,5373.73,221.563,0,0.355963,12.7647,2.31,2.09747,0.319117,0.931267
124912,99.3315,14150,5366,14150,5370.71,221.539,0,0.607645,10.0673,2.31,2.18052,0.251682,0.945387
124923,96.2899,14150,5366,14150,5367.59,221.514,0,0.867278,10.3853,2.31,2.2662,0.259632,0.943711
124933,102.014,14150,5354,14150,5364.65,221.621,1,0.112342,9.8026,2.64,2.34707,0.245065,0.946784
124943,100.023,14150,5354,14150,5361.65,221.597,0,0.362285,9.9977,2.64,2.42955,0.249942,0.945754
124952,104.424,14150,5354,14150,5358.78,221.574,0,0.601692,9.5763,2.64,2.50856,0.239407,0.94798
124961,107.132,14150,5354,14150,5355.98,221.551,0,0.83505,9.3343,2.64,2.58557,0.233358,0.94926
124972,99.368,14150,5342,14150,5352.96,221.657,1,0.08664,10.0636,2.97,2.66859,0.25159,0.945406
124982,96.4302,14150,5342,14150,5349.85,221.632,0,0.345895,10.3702,2.97,2.75415,0.259255,0.94379
124991,112.111,14150,5342,14150,5347.17,221.611,0,0.568887,8.9197,2.97,2.82773,0.222992,0.951458
125000,111.849,14150,5342,14150,5344.49,221.589,0,0.792403,8.9406,2.97,2.90149,0.223515,0.951347
125009,111.21,14150,5330,14150,5341.79,221.698,1,0.0172025,8.992,3.3,2.97568,0.2248,0.951075
125019,102.235,14150,5330,14150,5338.86,221.674,0,0.261737,9.7814,3.3,3.05637,0.244535,0.946896
125028,109.849,14150,5330,14150,5336.13,221.652,0,0.489323,9.1034,3.3,3.13148,0.227585,0.950484
125037,101.816,14150,5330,14150,5333.18,221.629,0,0.734863,9.8216,3.3,3.2125,0.24554,0.946683
125047,101.549,14150,5330,14150,5330.23,221.605,0,0.98105,9.8475,3.3,3.29375,0.246187,0.946547
125057,104.084,14150,5318,14150,5327.35,221.712,1,0.22124,9.6076,3.63,3.37301,0.24019,0.947814
125067,99.8462,14150,5318,14150,5324.34,221.688,0,0.471625,10.0154,3.63,3.45564,0.250385,0.94566
125077,96.164,14150,5318,14150,5321.22,221.663,0,0.731597,10.3989,3.63,3.54143,0.259973,0.943639
125087,101.48,14150,5318,14150,5318.26,221.639,0,0.977952,9.8542,3.63,3.62272,0.246355,0.946511
125096,108.784,14150,5306,14150,5315.51,221.747,1,0.207765,9.1925,3.96,3.69856,0.229813,0.950011
125106,100.185,14150,5306,14150,5312.51,221.723,0,0.457303,9.9815,3.96,3.78091,0.249537,0.945839
125116,108.176,14150,5306,14150,5309.74,221.701,0,0.688407,9.2442,3.96,3.85717,0.231105,0.949738
125124,114.399,14150,5306,14150,5307.12,221.68,0,0.90694,8.7413,3.96,3.92929,0.218533,0.952406
125134,103.538,14150,5294,14150,5304.22,221.787,1,0.148398,9.6583,4.29,4.00897,0.241458,0.947546
125144,102.013,14150,5294,14150,5301.28,221.764,0,0.393465,9.8027,4.29,4.08984,0.245068,0.946783
125154,97.9749,14150,5294,14150,5298.22,221.739,0,0.648633,10.2067,4.29,4.17405,0.255168,0.944652
125163,111.595,14150,5294,14150,5295.53,221.717,0,0.872657,8.961,4.29,4.24798,0.224025,0.951239
125172,114.364,14150,5282,14150,5292.9,221.826,1,0.0912575,8.744,4.62,4.32012,0.2186,0.952391
125182,101.593,14150,5282,14150,5289.95,221.803,0,0.337337,9.8432,4.62,4.40132,0.24608,0.946569
125191,111.469,14150,5282,14150,5287.26,221.781,0,0.561615,8.9711,4.62,4.47533,0.224277,0.951186
125200,107.643,14150,5282,14150,5284.47,221.759,0,0.793865,9.29,4.62,4.55198,0.23225,0.949495
125209,108.724,14150,5270,14150,5281.71,221.867,1,0.023805,9.1976,4.95,4.62786,0.22994,0.949984
125220,90.2731,14150,5270,14150,5278.39,221.84,0,0.300743,11.0775,4.95,4.71924,0.276938,0.940074
125230,102.961,14150,5270,14150,5275.48,221.817,0,0.543553,9.7124,4.95,4.79937,0.24281,0.94726
125240,102.112,14150,5270,14150,5272.54,221.793,0,0.788382,9.7932,4.95,4.88017,0.24483,0.946833
125250,99.6234,14150,5258,14150,5269.53,221.899,1,0.0393275,10.0378,5.28,4.96298,0.250945,0.945542
125260,92.4488,14150,5258,14150,5266.28,221.873,0,0.309747,10.8168,5.28,5.05222,0.27042,0.941442
125270,105.669,14150,5258,14150,5263.44,221.85,0,0.546335,9.4635,5.28,5.13029,0.236587,0.948576
125280,103.362,14150,5258,14150,5260.54,221.827,0,0.788203,9.6747,5.28,5.21011,0.241867,0.947459
125289,101.386,14150,5246,14150,5257.58,221.933,1,0.034785,9.8633,5.61,5.29148,0.246582,0.946463
125300,93.9099,14150,5246,14150,5254.39,221.908,0,0.300997,10.6485,5.61,5.37933,0.266212,0.942326
125309,106.527,14150,5246,14150,5251.57,221.885,0,0.53568,9.3873,5.61,5.45677,0.234683,0.94898
125319,102.697,14150,5246,14150,5248.65,221.862,0,0.779115,9.7374,5.61,5.53711,0.243435,0.947128
125328,107.952,14150,5234,14150,5245.87,221.969,1,0.0107,9.2634,5.94,5.61353,0.231585,0.949636
125340,87.0595,14150,5234,14150,5242.43,221.942,0,0.29786,11.4864,5.94,5.70829,0.28716,0.937932
125350,99.4233,14150,5234,14150,5239.41,221.918,0,0.54931,10.058,5.94,5.79127,0.25145,0.945436
125360,104.18,14150,5234,14150,5236.53,221.895,0,0.78928,9.5988,5.94,5.87046,0.23997,0.947861
125370,93.6435,14150,5222,14150,5233.33,221.999,1,0.05625,10.6788,0.27,0.27,0.26697,0.942167
125392,45.3494,14150,5222,14150,5226.71,221.946,0,0.607525,22.051,0.27,0.27,0.551275,0.884252
125403,95.0019,14150,5222,14150,5223.55,221.921,0,0.870677,10.5261,0.27,0.27,0.263153,0.94297
125413,102.501,14151.5,5210.09,14150.2,5220.64,222.027,1,0.114578,9.756,0.6,0.30781,0.2439,0.94703
125423,99.2152,14151.5,5210.09,14150.5,5217.63,222.003,0,0.366555,10.0791,0.6,0.390963,0.251978,0.945324
125433,93.8923,14151.5,5210.09,14150.9,5214.46,221.977,0,0.632818,10.6505,0.6,0.478829,0.266263,0.942316
125443,104.41,14151.5,5210.09,14151.3,5211.61,221.954,0,0.872257,9.5776,0.6,0.557845,0.23944,0.947973
125452,108.819,14153.8,5198.32,14151.7,5208.89,222.062,1,0.101998,9.1896,0.93,0.633659,0.22974,0.950027
125462,98.0142,14153.8,5198.32,14152.3,5205.89,222.037,0,0.357062,10.2026,0.93,0.71783,0.255065,0.944673
125472,107.809,14153.8,5198.32,14152.8,5203.16,222.015,0,0.588955,9.2757,0.93,0.794355,0.231892,0.949571
125481,108.625,14153.8,5198.32,14153.4,5200.45,221.993,0,0.819105,9.206,0.93,0.870304,0.23015,0.94994
125490,109.588,14156.6,5186.66,14153.9,5197.77,222.101,1,0.0472325,9.1251,1.26,0.945586,0.228127,0.950369
125500,99.366,14156.6,5186.66,14154.6,5194.83,222.077,0,0.298827,10.0638,1.26,1.02861,0.251595,0.945405
125509,108.993,14156.6,5186.66,14155.3,5192.16,222.055,0,0.5282,9.1749,1.26,1.10431,0.229373,0.950105
125518,111.112,14156.6,5186.66,14155.9,5189.54,222.033,0,0.753197,8.9999,1.26,1.17855,0.224998,0.951033
125530,82.6535,14159.8,5175.1,14156.8,5186.02,222.134,1,0.055665,12.0987,1.59,1.27837,0.302467,0.934734
125544,71.4378,14159.8,5175.1,14157.9,5181.97,222.1,0,0.40562,13.9982,1.59,1.39385,0.349955,0.924881
125555,91.25,14159.8,5175.1,14158.8,5178.8,222.074,0,0.679592,10.9589,1.59,1.48427,0.273973,0.940696
125564,112.488,14159.8,5175.1,14159.5,5176.23,222.052,0,0.901838,8.8898,1.59,1.55761,0.222245,0.951617
125573,108.986,14163.3,5163.6,14160.3,5173.59,222.16,1,0.131225,9.1755,1.92,1.6333,0.229388,0.950102
125584,97.1468,14163.3,5163.6,14161.2,5170.63,222.135,0,0.388568,10.2937,1.92,1.71823,0.257342,0.944193
125593,103,14163.3,5163.6,14162,5167.84,222.112,0,0.631285,9.7087,1.92,1.79832,0.242718,0.94728
125604,96.8504,14163.3,5163.6,14162.9,5164.87,222.087,0,0.889415,10.3252,1.92,1.88351,0.25813,0.944027
125614,96.9942,14167,5152.18,14163.8,5161.92,222.192,1,0.147162,10.3099,2.25,1.96856,0.257748,0.944108
125626,84.4188,14167,5152.18,14164.9,5158.54,222.164,0,0.443305,11.8457,2.25,2.06629,0.296142,0.936054
125641,67.0655,14167,5152.18,14166.3,5154.28,222.128,0,0.816075,14.9108,2.25,2.1893,0.37277,0.920184
125656,65.5957,14178.9,5151.21,14169.3,5151.99,222.221,1,0.197197,15.2449,2.58,2.31507,0.381122,0.918471
125676,50.8681,14178.9,5151.21,14175.2,5151.51,222.174,0,0.688665,19.6587,2.58,2.47726,0.491468,0.896132
125692,61.9314,14190.9,5150.23,14180,5151.12,222.264,1,0.0923375,16.1469,2.91,2.61047,0.403672,0.913861
125704,78.809,14190.9,5150.23,14183.8,5150.81,222.234,0,0.40956,12.6889,2.91,2.71515,0.317223,0.931661
125717,82.5103,14190.9,5150.23,14187.5,5150.51,222.205,0,0.712552,12.1197,2.91,2.81514,0.302992,0.934624
125729,81.3054,14202.9,5149.7,14191.1,5150.22,222.305,1,0.020035,12.2993,3.24,2.91661,0.307483,0.933688
125741,81.5222,14202.9,5149.7,14194.8,5150.06,222.275,0,0.3267,12.2666,3.24,3.01781,0.306665,0.933859
